Title,Genre,Ratings,Vote_Counts,Runtime
Fureru,animation,6.2,64,107
Fuuto PI: Portrait of Kamen Rider Skull,animation,7.3,52,82
Ganbatte Ikimasshoi,animation,5.2,14,95
Genjitsu no Yohane -Sunshine in the Mirror- Movie,animation,6.8,103,89
Gg Bond: Interstellar Action,animation,6.8,103,87
Ghost Cat Anzu,animation,6.6,871,97
Gift,animation,6.8,103,87
Gill,animation,6.8,103,104
Gintama on Theater 2D: Kintama-hen,animation,6.8,103,97
Gintama the Movie 2D: Courtesan of the Nation Arc,animation,7.5,10,109
Given 3: To the Sea,animation,7.5,162,80
Given the Movie: Hiiragi Mix,animation,7.6,244,70
Glossbusters,animation,6.8,103,63
God with Three Eyes,animation,5.7,29,112
Golmaal Jr: Humshakals Ka Golmaal,animation,6.8,103,87
Gracie and Pedro: Pets to the Rescue,animation,5.0,292,87
Grand Theft Hamlet,animation,6.9,2200,89
Gujeyeog-eseo sal-a dol-aon dwaeji,animation,5.0,15,105
Haikyu!! The Dumpster Battle,animation,7.7,6600,85
Happy Little Submarine: 80 Days Around the Earth,animation,6.8,103,80
Happylittle Submarine: The Adventure with Dragon,animation,6.8,103,87
Harmonie,animation,6.8,103,74
Harold and the Purple Crayon,animation,5.7,9000,90
Healing for the Nations,animation,6.8,103,87
Heartsping : Teenieping of Love,animation,7.3,32,87
Hello My Beautiful Creatures,animation,6.8,173,142
"Hey, Tete",animation,6.4,9,151
Hitpig,animation,5.1,1100,86
Hola Frida,animation,7.1,53,82
Huang Pi: God of Money,animation,6.8,103,82
Hubworld,animation,6.8,103,227
I Am What I Am 2,animation,7.5,413,134
IF,animation,6.4,60000,104
Il segreto di Liberato,animation,7.3,230,90
Ilia Jostojooye Ghahreman,animation,6.8,103,87
Imam Hussein the Majestic Sacrifice,animation,6.8,103,87
Inanimate Insanity II: The Movie,animation,8.2,254,106
Inazuma Eleven Movie: The Legendary Kickoff,animation,7.1,10,87
Inazuma Eleven the Movie: Prologue to the New Heroes,animation,6.8,103,87
Inside Out 2,animation,7.5,225000,96
Into the Mortal World,animation,7.0,248,118
Inventors,animation,6.8,103,87
Iris the Movie: Full Energy!!,animation,7.3,9,60
Isla Monstro,animation,7.2,12,87
Isle: Alpha One,animation,8.7,8,97
Ivan Tsarevich i Seryy Volk 6,animation,5.2,107,85
Jin Ling Yu Mao,animation,7.9,7,97
Johnny Puff: Secret Mission,animation,4.9,471,87
Jon Vardar protiv Galaksijata,animation,8.2,78,86
Justice League: Crisis on Infinite Earths - Part One,animation,6.2,8900,93
Justice League: Crisis on Infinite Earths - Part Three,animation,6.1,4900,94
Justice League: Crisis on Infinite Earths - Part Two,animation,5.5,5700,94
Kaptan Pengu ve Arkadaslari 4: Buzuldaki Sir,animation,5.3,14,87
Kek 2,animation,6.8,103,98
Kid Santa,animation,6.8,103,87
King of Prism: Dramatic Prism 1,animation,6.8,103,60
Kittened,animation,6.8,103,87
Kizumonogatari: Koyomi Vamp,animation,7.1,113,144
Kral Sakir: Devler Uyandi,animation,5.3,69,87
Kung Fu Panda 4,animation,6.3,71000,94
Kuramerukagari,animation,5.8,89,61
Kustomonsters 3,animation,6.8,103,87
Kvitebjørn,animation,5.8,82,85
LUDA,animation,7.2,6,86
La Familia del Barrio: La Película,animation,4.5,7,87
Le mystère de Waza,animation,6.8,103,87
Le parfum d'Irak,animation,8.0,52,95
Lesbian Space Princess,animation,7.1,212,87
Let Them Breathe: City on the Ocean,animation,6.8,103,112
Let's Go! Anpanman: Baikinman and Lulun,animation,6.5,8,64
Life with Quincy 3,animation,6.8,103,73
Lilla spöket Laban spökar igen,animation,6.2,31,87
Little Emma,animation,5.4,135,106
Little Richard the Shark,animation,6.8,103,87
Living Large,animation,6.9,185,80
Look Back,animation,7.8,16000,87
Love Live! Nijigasaki High School Idol Club Final Chapter Part 1,animation,7.4,16,87
Love and Friendship,animation,6.8,103,87
Luntik. Vozvrashchenie domoy,animation,6.4,83,87
Luv You Shankar,animation,5.8,45,120
Magic Birds: I magiki pagida,animation,6.8,103,100
Mariposas Negras,animation,7.1,77,83
Mars,animation,8.1,26,84
Marvel's Civil War Full Comic Dub Movie,animation,6.8,103,75
Masha i Medved v kino: Park chudes,animation,6.9,20,87
Max Beyond,animation,6.6,18,93
Maxxie LaWow: Drag Super-shero,animation,7.8,333,114
"Maya, donne-moi un titre",animation,6.4,66,61
Me,animation,6.8,103,60
Megamind vs. The Doom Syndicate,animation,2.5,5800,83
Mei Ren Yu De Xia Tian,animation,6.8,103,87
Mel John,animation,6.8,103,115
Memoir of a Snail,animation,7.8,20000,95
Memory Hotel,animation,6.8,103,100
Milk Teeth - Essere bambine in Afghanistan,animation,6.8,103,87
Minderler Adasi: Kilicin Sahibi,animation,6.8,103,87
"Minsky, the little helper robot",animation,6.8,103,87
Mission to Pisom,animation,6.8,103,87
Moana 2,animation,6.5,111000,100
Mobile Suit Gundam SEED Freedom,animation,6.6,988,124
Mobile Suit Gundam: Silver Phantom,animation,6.1,13,90
Mochi-chon,animation,8.4,11,87
Molang au cinéma!,animation,6.8,103,87
Monkey King: The Beginning,animation,7.1,8,87
Mononoke the Movie: The Phantom in the Rain,animation,6.7,1400,89
More Vivid Then This Morning's News,animation,6.8,103,62
Motu Patlu & The Race to the Diamond Valley,animation,7.9,29,72
Motu Patlu & The Rise of Zombies,animation,6.9,17,74
Mufasa: The Lion King,animation,6.6,72000,118
Mult v kino. Vypusk # 165: Multikov vsegda malo,animation,6.8,103,87
Mult v kino. Vypusk # 167: Fokus-pokus,animation,6.8,103,87
Mult v kino. Vypusk # 168: Idyom na piknik!,animation,6.8,103,87
Mult v kino. Vypusk # 170: Vsyo luchshee - druzyam,animation,6.8,103,87
Mult v kino. Vypusk # 173: Sekrety druzhby!,animation,6.8,103,87
Mult v kino. Vypusk # 174. Dobrye dela!,animation,6.8,103,87
Mult v kino. Vypusk # 175,animation,6.8,103,87
Mustafa,animation,6.9,77,75
Mutation X,animation,6.8,103,87
My Freaky Family,animation,6.1,427,86
My Hero Academia: You're Next,animation,7.0,2700,110
My Oni Girl,animation,6.0,1900,112
My Redneck Neighbor: Chapter 2 - Let the Games Begin,animation,5.7,11,87
My Time to Make It Happen: As Told by Tiana Melvina,animation,6.8,103,87
Métasexe,animation,6.8,103,87
NJPW SMP: The Movie,animation,6.8,103,87
Naani Krissh's Jai Shree Ram,animation,6.8,103,87
Nancy & Bill: The Story Before Oliver Twist,animation,6.8,103,87
Nasreddin Hoca: Zaman Yolcusu - Kadim Medeniyetler,animation,7.7,12,78
Nature Cat's Nature Movie Special Extraordinaire,animation,7.1,21,87
Nefertiti Regina Inimilor,animation,6.8,103,89
Nefertiti the Queen of Hearts,animation,6.8,103,89
Nie Xiaoqian,animation,6.2,18,112
Night of the Zoopocalypse,animation,6.0,981,91
Niko: Beyond the Northern Lights,animation,6.1,356,86
Ninja Doomscrolling,animation,8.1,104,96
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,animation,7.1,42,90
No Time to Spy: A Loud House Movie,animation,6.3,504,81
Noah's Ark,animation,4.3,706,96
Norbert,animation,6.8,17,75
Nothing Unusual,animation,8.8,13,92
Olivia & the Clouds,animation,7.3,62,81
Orion and the Dark,animation,6.3,18000,93
Our Crazy Love,animation,6.8,103,86
Out of the Nest,animation,6.5,130,84
Outcome,animation,6.8,103,87
Overlord: The Sacred Kingdom,animation,6.9,1500,135
PAPmusic - Animation for Fashion,animation,1.1,198,85
Paddington in Peru,animation,6.7,27000,106
Panda Bear in Africa,animation,5.5,384,84
Papercuts - My Life as an Indie Animator,animation,6.8,103,87
Penelope & Everly's Holiday Adventure,animation,6.8,103,87
People Power,animation,6.8,103,84
Peppa Pig: Peppa's Adventures Around the World,animation,7.6,11,87
Peppa's Cinema Party,animation,4.9,157,65
Pesnya Sirin,animation,6.8,103,85
Piece by Piece,animation,6.9,6400,93
Pikmin Destruction,animation,6.8,103,95
Pikmin Forever,animation,6.8,103,87
Piril: Sayilarin Gizemi,animation,8.9,68,87
Plastic,animation,6.8,103,62
Pleasant Goat and Big Big Wolf: The World Guardians,animation,6.6,16,96
Poder Del Pueblo,animation,6.8,103,84
Psycho City: The Movie,animation,6.8,103,117
Psycho World Tournament,animation,6.8,103,87
Pui Pui Molcar the Movie: Molmax,animation,6.8,13,69
Quo Vadis,animation,6.4,518,90
Rabbits Kingdom the Movie,animation,6.8,103,94
Rafadan Tayfa: Kapadokya,animation,6.6,135,84
Ramayan the Hero's Path,animation,6.8,103,87
Re: Zero - Starting Life in Another World- Season 3 Episode 1 90-minute Special 'Theatrical Malice',animation,8.8,1300,90
Rebellious,animation,6.1,247,94
Return,animation,6.8,103,90
Rhythm of a Flower,animation,7.3,15,81
Riki Rhino: The Bird Kingdom,animation,5.1,25,109
Robo Puffin,animation,6.8,103,87
"Robotia, the Movie",animation,7.3,33,86
Rock Bottom,animation,6.2,61,86
Rocket Club: Across the Cosmos,animation,7.5,21,68
Rocky and Bullwinkle,animation,9.0,17,100
Rudra & Return of King Makoonga,animation,6.8,103,87
Ryan's World the Movie: Titan Universe Adventure,animation,1.8,742,80
STEVE (A Minecraft Movie),animation,6.9,13,61
Sabbath Queen,animation,7.9,71,105
Sanatorium Under the Sign of the Hourglass,animation,5.4,134,75
Satan Kingdom Babylon,animation,6.8,103,77
Savages,animation,6.8,406,87
Saving Bikini Bottom: The Sandy Cheeks Movie,animation,3.7,4100,82
Schirkoa: In Lies We Trust,animation,5.5,171,103
Shed 17 & Project G-1 the Movie,animation,6.8,103,85
Shrek 5: The Contract - A Fan Made Film,animation,7.4,22,84
Si Juki the Movie: Harta Pulau Monyet,animation,6.1,135,107
"Silex and the City, le film",animation,5.0,57,77
Sinoalice: The Very Last Story,animation,6.8,103,74
Sirds likums,animation,6.7,18,65
Skazochnyy patrul,animation,6.8,103,75
Skazochnyy patrul. Shou prodolzhayetsya,animation,7.2,11,65
Skullmaster: The Warrior of Havoc,animation,6.8,103,87
Slides for the Lecture-Performance,animation,6.8,103,87
Slocum et moi,animation,7.2,82,75
Snow White's Storytime: The Wishing-Stone Stories,animation,6.8,103,296
Solo Leveling: ReAwakening,animation,8.8,14000,121
Spellbound,animation,5.5,8000,109
Spermageddon,animation,5.5,1300,80
Spider-Man: Blue,animation,5.8,12,87
Steal the Naughty List,animation,4.8,129,90
Storm Crashers,animation,6.2,588,88
Strawberry School Festival!!!,animation,6.8,103,83
Sufunkan no Yell o,animation,7.5,7,87
Sunburnt Unicorn,animation,7.7,13,81
Sunny,animation,6.8,103,87
Super-Charlie,animation,5.8,184,82
SuperKlaus,animation,4.3,210,88
Symphony of the Eyes,animation,6.8,103,87
TWST: Things We Said Today,animation,7.0,68,86
Taisu Xilie,animation,6.8,103,100
Tax on Cigarettes,animation,6.8,103,87
Tay 2: Ebabil Takimi,animation,4.9,46,78
Teacher's Pet,animation,5.4,37,87
Terra Incognita 1901,animation,5.3,67,78
Terrors,animation,6.8,103,65
Thanksgiving in Wonderland,animation,6.8,103,65
That Christmas,animation,6.8,17000,91
The Ballad of Straw Hat Sam,animation,8.5,13,87
The Barkers Pursuit of Adventure,animation,6.8,103,87
The Big Trip 3: Race Around the World,animation,5.6,71,85
The Boy Next Door,animation,6.8,103,89
The Burgger and Frogger Movie,animation,6.8,103,87
The Car Acrobatic Team Saga,animation,7.2,12,112
The Casagrandes Movie,animation,5.6,697,89
The Cheshire Cat,animation,6.8,103,64
The Christmas Shark,animation,6.8,103,63
The Colors Within,animation,7.1,1200,101
The Day the Earth Blew Up: A Looney Tunes Movie,animation,6.9,6400,91
The Delegator,animation,4.1,17,96
The Elf Who Saved Christmas,animation,6.8,103,62
The Formula for Water,animation,4.5,39,86
The Garfield Movie,animation,5.7,25000,101
The Glassworker,animation,7.2,1900,98
The Greatest Surf Movie in the Universe,animation,4.7,9,81
The Grump's Christmas,animation,6.8,103,65
The Guardians: The Chosen Ones,animation,6.8,103,87
The Halloween Shark,animation,6.8,103,69
The Littlest Angel 2: Lily Has a Secret,animation,6.8,103,84
The Lord of the Rings: The War of the Rohirrim,animation,6.3,34000,134
The Lost Tiger,animation,7.5,59,90
The Monkey King Conquers Monsters,animation,6.8,103,90
The Most Precious of Cargoes,animation,7.1,1600,81
The Night Before Christmas in Wonderland,animation,6.3,527,80
The Photographer,animation,6.8,103,87
The Proud Princess,animation,6.4,144,84
The Puffins & the Magic Portal,animation,7.7,36,87
The Puffins: Arctic Games,animation,6.8,103,87
The Quintessential Quintuplets Specials 2,animation,6.9,169,87
The Redemption of Zack & Heather (Remastered),animation,6.8,103,87
The Remarkable Life of Ibelin,animation,8.2,13000,103
The Storm,animation,6.1,146,102
The Summer of Mermaid,animation,7.6,107,87
The Super Paper Mario Movie,animation,6.8,103,101
The Things I Have Seen,animation,6.8,103,90
The Tiger's Apprentice,animation,5.8,2300,84
The Umbrella Fairy,animation,5.7,62,95
The Veyshal Movie,animation,6.8,103,120
The Wild Robot,animation,8.2,186000,102
The Witch Doll of Aliester Croweley,animation,6.8,103,87
"The Wizard and the Scholar (or, a Rapscallion Runs Amok in Rye)",animation,6.8,103,63
The Worlds Divide,animation,7.9,40,120
Thelma the Unicorn,animation,5.7,3100,93
There's Something About Knuckles Saga,animation,6.8,103,87
Tied Up,animation,6.8,103,87
Tobia e i colori del mondo,animation,3.7,7,87
Tobias and the Arcane Merchant,animation,8.9,50,167
Toto's Christmas in Oz,animation,6.8,103,65
Transformers One,animation,7.6,55000,104
Transformers Prime: Galavatron's Revenge,animation,4.4,17,104
Transformers: 40th Anniversary Event,animation,7.4,30,96
Trapezium,animation,6.2,170,95
Treasure Fellowship,animation,6.8,103,86
Tri bogatyrya. Ni dnya bez podviga,animation,5.6,85,61
Tri kota. Zimnie kanikuly,animation,6.5,36,65
Turbozavry. God drakona,animation,8.8,45,87
Ugly Sweater,animation,7.1,13,80
Ultraman: Rising,animation,6.9,6700,117
Um Tempo de Todos,animation,6.8,103,132
Uma & Haggen: Mitos,animation,7.4,59,94
Uma Musume: Pretty Derby - Beginning of a New Era,animation,7.4,166,108
Unhappy 25 Years Little Brat,animation,6.8,103,87
Untitled Ambition: The Journey to Valtoria,animation,6.8,103,87
VS Volume 4,animation,6.8,103,87
Velký Pán,animation,6.8,10,73
Wallace & Gromit: Vengeance Most Fowl,animation,7.5,37000,82
Watchmen: Chapter I,animation,7.1,7100,83
Watchmen: Chapter II,animation,7.1,3500,90
Where the Robots Grow,animation,2.7,534,88
White Snake: Afloat,animation,6.9,590,133
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,animation,6.4,39,71
Woody Woodpecker Goes to Camp,animation,4.5,2700,100
Woolina and the No Birds,animation,8.2,52,80
World of Sathvik and his friends : The Cursed Pumpkin,animation,6.8,103,87
Worship,animation,6.8,103,75
Ya Boy Kongming! Road to Summer Sonia,animation,7.4,43,119
Young doctor's notes,animation,3.5,7,86
Yumi's Cells: The Movie,animation,6.2,53,93
Zak & Wowo: The Legend of Lendarys,animation,5.7,103,85
Zegapain STA,animation,6.8,103,90
Zuzubalândia: O Filme,animation,6.0,12,60
